date,100000,102000,103000,103500,104000,104500,105000,105500,106000,107000,108000,109000,110000,112000,114000,116000,118000
2025-05-09,34.14,36.34,30.18,0.0,32.2,0.0,31.41,0.0,36.19,37.17,36.03,43.24,41.09,46.49,49.03,56.17,60.1
2025-05-10,0.0,37.56,34.66,0.0,39.31,0.0,37.52,0.0,41.52,44.5,45.2,48.55,48.22,54.0,58.32,60.5,67.85
2025-05-11,0.0,0.0,44.18,40.63,44.82,44.37,43.94,44.13,50.95,59.04,57.24,69.06,81.01,92.77,73.11,86.92,0.0
