date,92000,93000,93500,94000,94500,95000,95500,96000,96500,97000,98000,99000,100000,101000,102000,104000,106000,108000,110000
2025-04-26,0.0,0.0,0.0,34.08,0.0,35.07,0.0,36.4,0.0,37.73,40.19,42.86,42.09,44.81,47.18,0.0,0.0,0.0,77.51
2025-04-27,39.34,40.28,0.0,40.24,0.0,40.73,0.0,42.79,0.0,45.47,47.7,51.41,56.54,55.4,61.13,68.91,69.4,83.51,80.15
2025-04-28,41.52,31.94,31.5,23.91,26.79,26.3,29.38,34.07,33.45,37.33,49.09,58.62,65.13,61.17,67.23,73.72,89.67,0.0,0.0
