date,90000,92000,93000,93500,94000,94500,95000,95500,96000,96500,97000,97500,98000,99000,100000,101000,102000,103000,104000,105000,106000,107000,108000,110000,112000,114000,116000
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,53.83,0.0,52.67,0.0,51.14,0.0,51.1,55.03,52.61,51.04,44.87,44.22,44.21,45.89,45.82,0.0,49.85,50.0,57.18,59.23,65.79
2025-01-07,0.0,0.0,0.0,0.0,59.01,0.0,51.73,0.0,46.63,0.0,47.9,0.0,45.13,45.69,46.2,49.15,54.85,56.7,56.24,63.93,68.95,75.34,65.14,52.89,74.03,60.57,0.0
2025-01-08,69.9,41.68,58.26,57.79,44.33,38.55,38.51,43.19,37.7,46.05,45.87,51.91,52.78,59.63,78.07,82.37,73.19,76.56,78.18,86.12,66.77,74.32,0.0,0.0,0.0,106.17,0.0
