date,98000,101000,102000,102500,103000,103500,104000,104500,105000,105500,106000,107000,108000,109000,110000,112000,114000,116000
2025-05-15,0.0,30.4,29.43,0.0,30.22,0.0,29.45,0.0,30.8,0.0,30.71,34.1,37.28,37.17,40.75,39.9,49.02,59.29
2025-05-16,49.47,0.0,24.03,0.0,13.47,0.0,18.24,0.0,21.7,0.0,26.51,30.5,32.77,36.77,38.79,47.36,54.42,68.48
2025-05-17,0.0,0.0,20.08,17.94,14.43,18.18,21.9,23.67,28.7,23.72,35.13,41.75,42.56,42.05,49.16,0.0,0.0,0.0
