date,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,44000
2021-06-05,113.72,115.87,114.68,110.06,104.79,103.48,105.39,92.64,118.99,95.8,98.75
2021-06-06,0.0,0.0,95.49,92.99,89.8,109.55,121.22,116.8,118.74,0.0,0.0
