date,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000
2021-05-06,0.0,75.65,67.8,71.32,70.13,70.63,74.21,74.8,73.85,76.97,75.75,79.34
2021-05-07,53.3,60.14,60.5,73.94,60.56,62.6,69.99,84.14,85.27,74.66,0.0,0.0
