date,11000,11125,11250,11375,11500,11625,11750,11875,12000,12125,12250,12375
2020-08-04,0.0,47.94,54.51,53.33,56.19,59.06,63.2,0.0,81.56,75.97,0.0,82.53
2020-08-05,41.1,0.0,58.3,46.39,0.0,48.38,68.36,78.12,96.96,94.73,100.36,103.61
