,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,24500,25000,25500,26000,26250,26500,26750,27000,27250,27500,27750,28000,28250,28500,28750,29000,29250,29500,29750,30000,30500,31000,31500,32000,32500,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000
2023-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.41,0,31.45,0,31.19,0,31.71,31.3,32.27,34.17,34.94,35.71,37.5,40.44,43.64,46.53,0,0,0,0,0,0,0,0,69.99,71.26,0,73.26,70.98
2023-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.44,0,29.28,0,29.87,31.01,31.17,32.2,33.66,35.43,36.4,38.83,41.97,44.75,0,49.53,0,55.23,0,0,0,67.96,0,71.56,74.67,74.77,0
2023-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.98,0,28.63,0,27.62,0,27.98,29.14,29.48,31.43,31.67,34.33,36.28,38.19,0,0,45.59,0,0,0,0,0,0,0,0,0,0,72.0,0
2023-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.54,0,30.34,0,29.43,31.45,32.24,32.5,33.8,36.86,35.86,39.47,43.97,46.86,49.11,0,55.12,0,0,61.82,62.57,0,0,73.79,75.59,73.24,0
2023-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.89,0,29.92,0,31.02,0,30.99,31.74,32.43,33.34,34.65,35.66,37.51,41.31,43.12,44.78,49.08,0,55.85,57.22,0,62.94,0,0,71.69,73.61,0,74.48,0
2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.88,0,30.08,0,30.79,0,30.57,30.74,31.99,33.16,33.02,35.83,37.43,40.04,43.16,45.39,48.05,54.72,0,58.89,0,0,0,72.26,0,0,0,79.59,82.06
2023-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,36.64,0,0,0,0,0,33.78,0,0,0,33.53,0,31.51,0,31.76,0,32.39,33.52,34.73,35.78,38.0,37.89,40.64,42.26,0,49.43,50.59,0,54.97,0,62.26,0,0,0,70.73,0,0,0,0
2023-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.16,0,0,0,0,0,30.51,0,30.74,0,31.71,32.37,35.73,35.92,37.47,40.42,42.26,45.31,46.77,0,50.52,54.45,57.18,0,68.96,0,0,0,73.92,0,0,0,0
2023-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.77,0,28.07,0,28.01,0,30.45,0,30.29,33.03,35.21,37.2,36.46,38.2,40.99,45.35,45.55,49.32,54.51,58.34,61.59,63.55,66.07,0,68.62,72.32,0,0,0,0,0
2023-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.77,0,27.53,0,29.05,30.13,32.34,34.7,37.09,0,0,0,48.61,54.36,56.37,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,0,0,0,0,0,0,0,0,0,0,0,0,43.86,0,0,0,0,0,0,29.39,0,0,0,0,0,28.67,0,29.12,0,30.0,31.88,33.49,34.92,37.67,38.25,42.33,46.0,0,0,0,60.29,59.23,62.43,0,0,0,0,0,0,0,0,0
2023-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56,0,30.94,0,30.78,0,30.53,32.57,34.28,36.37,41.04,42.59,45.35,48.98,50.01,57.25,57.31,63.57,0,67.36,0,0,0,0,0,0,0,0,0
2023-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.73,0,32.54,0,37.11,0,35.1,0,36.19,37.1,38.31,40.6,42.24,45.15,47.41,52.06,54.12,60.81,64.32,68.48,69.4,72.5,79.2,0,0,0,0,0,0,0,0
2023-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.82,0,32.77,0,34.12,36.21,38.02,43.08,42.12,45.23,50.27,53.61,58.15,61.55,64.32,66.55,0,71.06,72.44,0,0,0,0,0,0,0,0
2023-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,44.37,0,0,0,0,0,0,0,0,0,0,0,30.08,0,28.87,0,30.89,33.58,36.07,38.37,39.91,43.35,44.46,50.44,55.76,62.39,63.55,65.03,67.69,76.03,82.08,0,0,0,0,0,0,0,0
2023-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.01,0,0,0,25.19,0,23.79,0,26.22,29.35,32.6,35.39,40.58,44.67,48.4,53.78,58.99,66.23,67.92,69.75,75.56,0,0,0,0,0,0,0,0,0,0
2023-08-12,0,0,0,0,0,0,0,0,0,0,0,0,61.79,0,0,0.0,0,0,0,28.11,0,0,0,0,0,20.68,0,21.33,0,23.25,28.44,32.25,35.89,39.99,42.3,47.7,0,58.07,61.12,69.27,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-13,0,0,0,0,0,0,0,0,0,0,0,0,68.22,0,0,0,0,47.11,0,34.29,0,0,0,0,0,27.33,0,26.35,0,30.16,34.01,37.59,39.07,43.14,45.25,51.0,56.79,59.71,0,0,78.14,0,0,0,0,0,0,0,0,0,0,0
2023-08-14,0,0,0,0,0,0,0,0,0,0,0,0,71.01,0,0,0,0,0,0,33.95,0,0,0,0,0,20.09,0,28.58,0,31.5,35.95,41.47,44.15,48.01,53.91,54.49,62.75,63.33,73.91,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.96,0,26.06,0,31.01,37.71,44.69,50.79,55.99,62.38,67.81,73.5,86.97,87.26,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.11,28.17,26.46,28.57,32.58,28.53,43.06,53.07,64.13,53.44,73.66,64.57,72.42,87.46,101.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-17,0,0,0,0,0,0,0,0,0,204.96,182.38,145.03,133.12,108.94,0,68.64,0,71.97,76.96,87.5,75.6,105.5,110.89,118.76,131.32,168.67,202.18,134.37,192.82,155.85,251.08,191.18,209.1,220.51,291.92,253.04,366.13,363.71,490.8,243.6,441.61,588.77,619.08,480.44,0,0,0,0,0,0,0,0
