date,71000,71500,72000,72500,73000,73500,74000,74500,75000,75500,76000,76500,77000,77500,78000,78500,79000,79500,80000,81000,82000,83000,84000,85000,86000,87000,88000
2024-11-06,64.87,61.43,56.72,56.72,65.31,56.07,58.59,52.76,53.38,56.83,56.42,58.3,55.15,55.81,55.41,57.6,58.72,58.21,58.92,62.0,64.65,70.38,72.03,68.87,76.16,73.13,80.32
2024-11-07,0.0,0.0,51.82,0.0,50.87,47.0,49.55,45.91,45.58,39.82,45.67,47.06,46.12,53.8,50.46,49.07,52.48,51.84,51.22,53.28,57.84,65.99,67.89,64.36,72.24,80.18,75.23
2024-11-08,0.0,59.71,0.0,0.0,58.22,44.17,56.29,44.14,45.7,40.68,45.34,15.42,23.49,28.8,36.16,39.89,49.05,56.83,57.92,59.88,67.1,73.79,78.9,0.0,0.0,0.0,0.0
