date,28750,29000,29250,29500,29750,30000,30500,31000,31500
2023-08-05,0.0,20.21,20.4,24.44,24.12,26.18,35.58,35.78,46.35
2023-08-06,0.0,26.2,27.68,26.67,31.97,35.2,42.1,49.44,50.59
2023-08-07,37.17,37.6,23.39,29.08,45.48,39.72,47.72,55.95,0.0
