date,43000,44000,45000,46000,47000,48000,49000,50000,51000
2022-04-05,0.0,0.0,54.75,51.45,47.56,59.14,55.11,62.27,74.36
2022-04-06,66.6,64.49,65.27,72.85,80.57,76.55,0.0,0.0,0.0
