date,5750,6000,6500,6750,7000,7250,7500,7750,8000,8250,8500,8750,9000,9250
2019-12-26,0.0,0.0,0.0,0.0,52.14,53.89,54.46,57.17,59.28,58.35,60.02,61.16,0.0,0.0
2019-12-27,73.13,69.33,0.0,50.62,52.11,47.86,50.03,53.08,54.61,57.12,56.6,66.04,68.94,0.0
2019-12-28,0.0,0.0,0.0,0.0,46.08,50.0,46.44,51.42,49.8,53.87,52.4,54.5,61.83,0.0
2019-12-29,0.0,0.0,59.79,54.01,50.86,48.08,50.04,47.4,51.38,50.82,53.22,0.0,0.0,0.0
2019-12-30,0.0,0.0,0.0,50.62,48.7,46.3,48.3,49.38,52.75,57.3,58.53,63.24,66.0,0.0
2019-12-31,0.0,0.0,53.5,0.0,48.67,45.22,46.01,51.99,52.12,54.19,61.23,0.0,74.67,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,46.17,49.13,51.19,54.84,52.57,0.0,0.0,0.0,0.0
2020-01-02,79.89,0.0,0.0,49.79,45.2,46.84,50.42,58.86,61.56,61.01,76.48,78.81,87.35,0.0
2020-01-03,0.0,0.0,58.24,56.6,51.37,46.83,44.85,51.28,51.19,60.27,68.49,72.87,83.28,0.0
2020-01-04,0.0,0.0,0.0,0.0,50.95,45.03,44.88,47.35,55.42,60.74,64.61,68.28,77.14,0.0
2020-01-05,0.0,0.0,0.0,0.0,49.28,47.0,48.22,51.25,56.58,61.81,62.39,78.58,75.79,0.0
2020-01-06,0.0,168.14,0.0,0.0,89.65,68.09,63.39,55.86,62.22,64.91,74.67,83.94,93.35,0.0
2020-01-07,0.0,174.16,0.0,122.15,116.54,68.68,74.81,69.71,67.86,71.45,77.92,88.84,98.03,0.0
2020-01-08,0.0,0.0,0.0,116.26,134.39,76.02,140.4,69.59,62.03,73.04,91.25,99.62,102.83,124.32
2020-01-09,0.0,0.0,0.0,0.0,212.51,150.65,109.15,57.68,68.18,96.23,132.18,126.71,160.43,203.56
