,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000
2022-04-25,0,0,0,0,56.58,68.85,59.76,56.65,52.57,55.68
2022-04-26,0,0,0,87.35,63.62,52.19,81.15,109.91,82.13,65.6
