,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-04-28,0,0,0,0,64.0,57.08,55.39,52.35,56.96,69.9
2022-04-29,0,0,0,39.31,36.18,69.18,57.74,62.98,0,0
