date,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125
2020-07-13,0.0,36.5,33.51,33.93,34.47,40.69,48.8,47.71,54.05,69.47,63.23
2020-07-14,38.55,25.66,46.48,30.62,32.59,53.94,62.14,55.18,77.64,71.75,0.0
