date,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10625,10750,10875,11000,11125
2020-06-02,85.21,84.42,84.02,87.03,84.23,88.99,85.01,102.74,92.87,94.69,107.73,105.32,114.64,111.59,113.45
2020-06-03,72.51,75.96,71.71,73.74,73.05,80.38,78.53,84.52,96.03,90.7,100.88,0.0,0.0,0.0,0.0
