date,44000,47000,48000,49000,50000,50500,51000,51500,52000,52500,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,76000,78000,80000,82000,84000,86000,88000,90000,92000,94000
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.61,54.33,54.83,55.61,56.41,56.18,56.93,56.83,0.0,57.95,0.0,59.51,60.43,60.25,62.3,63.14,64.1,63.86,67.14,68.39,69.65,0.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.88,0.0,54.64,56.7,56.31,58.68,59.47,60.74,60.43,62.04,62.18,63.11,0.0,63.86,63.56,65.93,65.98,67.22,70.21,71.74,72.09,74.27,73.66,75.29
2024-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.05,60.23,61.69,61.97,59.33,59.79,59.34,63.87,0.0,64.27,65.53,67.03,66.1,70.91,69.77,70.57,73.33,77.44,77.55,79.86
2024-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.01,65.46,65.97,65.98,66.52,66.33,67.16,69.51,68.79,68.88,68.87,70.17,70.82,72.95,78.12,74.84,81.53,81.29,78.48,82.38,81.88
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.44,65.97,63.42,65.22,66.49,67.51,68.45,67.07,69.59,70.64,70.73,70.05,72.08,73.04,72.92,76.58,75.61,76.24,77.86,80.51,82.92,81.21
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.72,0.0,0.0,0.0,68.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.83,0.0,65.77,66.68,63.58,65.02,64.7,65.03,65.6,67.01,67.32,67.8,71.23,68.75,71.26,71.69,73.91,72.12,74.43,75.24,79.01,80.11,82.05,83.59
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.69,0.0,61.93,60.73,60.61,61.45,62.1,62.36,62.23,64.05,63.94,65.24,65.83,67.54,68.92,70.88,71.28,73.28,76.19,78.49,77.59,79.13,84.2,85.25
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.44,0.0,63.99,0.0,63.69,0.0,64.04,63.63,64.7,65.18,66.62,67.01,67.13,67.22,66.37,69.05,69.3,69.43,72.3,74.49,76.52,78.81,79.88,82.26,85.42,79.95,88.29,90.43
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.43,0.0,62.99,0.0,61.82,60.91,60.86,62.35,63.15,62.32,62.46,63.97,64.91,63.79,64.99,64.58,67.63,67.75,69.59,70.66,76.71,78.4,80.23,81.25,83.97,87.21
2024-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.69,53.91,55.01,56.14,55.58,55.13,56.96,57.98,58.19,58.95,58.15,59.27,63.67,63.63,65.43,72.63,73.58,70.71,81.16,80.88,80.83
