,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000
2022-04-26,0,0,0,0,64.61,61.45,57.31,64.81,78.35,68.79
2022-04-27,0,0,0,0,82.47,50.42,53.79,60.64,79.27,0
