date,60000,61000,62000,63000,64000,65000,66000,67000,68000
2021-10-31,50.42,76.27,77.27,72.06,74.36,74.54,78.13,76.29,79.23
2021-11-01,78.39,74.57,75.32,61.92,81.7,92.04,73.72,76.83,0.0
