date,32000,33000,34000,34250,34500,34750,35000,35250,35500,35750,36000,36500,37000,37500,38000,38500,39000,39500,40000,41000,42000
2023-11-03,0.0,0.0,33.99,39.56,31.92,32.85,32.89,37.39,40.3,0.0,42.18,49.63,53.11,56.6,57.79,65.93,70.34,0.0,76.03,77.44,0.0
2023-11-04,0.0,0.0,45.97,0.0,38.81,36.7,42.7,43.22,47.36,47.55,50.21,47.08,55.04,60.32,64.25,67.92,61.29,68.02,73.91,0.0,92.75
2023-11-05,97.98,55.8,0.0,0.0,42.78,72.28,48.26,56.08,53.79,61.44,61.12,70.09,68.13,78.29,63.4,80.42,79.68,114.69,0.0,0.0,0.0
