date,8875,9000,9125,9250,9375,9500,9625,9750,10000
2020-07-02,44.0,42.48,38.17,36.99,36.71,42.11,51.98,59.2,60.59
2020-07-03,0.0,39.6,34.93,54.65,56.14,55.3,62.13,80.94,92.33
