date,42000,43000,44000,45000,46000,47000,48000,50000
2022-02-07,64.74,65.1,63.42,62.63,61.86,63.42,67.2,97.79
2022-02-08,68.91,80.83,47.56,56.98,70.82,85.54,95.42,106.59
