date,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44500,45000,45500,46000,46500,47000,47500,48000,50000
2023-12-30,0.0,43.53,40.5,40.35,43.05,40.63,40.48,40.91,41.69,0.0,44.78,46.33,45.73,52.62,49.63,56.85,58.32,61.34,0.0,80.1
2023-12-31,0.0,0.0,40.91,45.08,46.38,47.2,48.85,48.09,43.98,45.02,49.63,49.89,58.84,54.89,58.03,74.27,66.04,68.85,70.21,87.06
2024-01-01,47.37,48.91,60.32,58.9,67.96,63.92,63.56,59.75,52.21,43.27,47.77,52.67,55.84,63.6,77.23,78.92,97.54,0.0,108.85,0.0
