date,7500,7750,8000,8250,8500,8750,9000,9250,9500,9750,10000,10250,10500,10750,11000,11250,11500
2019-10-31,0.0,0.0,0.0,0.0,0.0,0.0,62.23,0.0,73.27,67.19,71.0,77.09,78.31,0.0,80.84,80.48,84.28
2019-11-01,0.0,0.0,0.0,0.0,68.83,61.65,61.16,60.82,64.77,62.41,64.68,64.56,64.75,68.08,66.47,69.18,70.9
2019-11-02,0.0,0.0,0.0,0.0,55.84,67.8,0.0,64.14,56.37,59.44,57.15,64.53,66.08,66.15,61.39,63.85,67.4
2019-11-03,0.0,0.0,0.0,0.0,0.0,0.0,62.38,56.41,57.12,60.18,58.77,65.72,61.87,63.58,65.3,66.7,74.97
2019-11-04,0.0,0.0,0.0,59.66,65.7,62.35,56.99,50.91,54.73,54.19,59.16,63.31,59.78,64.07,67.95,0.0,76.01
2019-11-05,0.0,0.0,0.0,0.0,64.18,0.0,59.7,58.02,57.57,56.04,59.52,59.92,65.36,63.99,69.97,74.48,77.9
2019-11-06,0.0,0.0,0.0,61.08,63.18,0.0,56.45,57.42,61.43,59.88,60.71,64.01,66.4,70.1,70.71,75.75,0.0
2019-11-07,0.0,0.0,0.0,66.26,60.8,56.5,54.52,53.92,53.8,57.89,58.1,60.01,66.94,70.85,71.57,73.75,77.31
2019-11-08,56.65,0.0,72.44,61.89,58.09,51.43,53.36,59.15,53.16,58.26,66.68,63.23,73.17,80.46,74.77,81.22,75.41
2019-11-09,0.0,0.0,0.0,48.91,61.12,52.71,47.11,49.67,58.39,60.97,69.19,63.9,84.97,82.34,77.68,84.57,0.0
2019-11-10,0.0,0.0,0.0,0.0,50.7,64.06,52.03,55.94,54.47,62.97,68.79,78.42,84.64,81.28,90.16,87.45,112.42
2019-11-11,0.0,0.0,0.0,0.0,48.54,47.3,49.86,58.29,61.56,66.73,74.65,76.9,87.23,95.13,104.42,0.0,98.18
2019-11-12,0.0,66.1,56.43,64.06,53.88,48.28,48.18,57.14,68.03,65.64,85.67,91.22,99.77,99.67,123.08,0.0,0.0
2019-11-13,0.0,0.0,67.5,71.85,57.39,48.85,52.26,67.39,74.58,80.57,97.5,92.94,126.17,128.43,0.0,0.0,0.0
2019-11-14,0.0,0.0,0.0,122.0,53.51,52.41,67.49,96.9,127.07,120.21,0.0,149.54,167.42,0.0,0.0,0.0,0.0
