date,26250,26500,26750,27000,27250,27500,27750,28000,28500,29000,29500,30000
2023-09-28,27.61,29.32,27.4,24.47,28.01,27.61,0.0,33.71,41.04,46.56,48.61,52.72
2023-09-29,33.6,0.0,21.95,14.92,22.32,22.49,26.45,29.09,38.51,47.3,47.81,0.0
2023-09-30,0.0,39.33,24.07,12.16,23.44,28.78,38.61,35.24,0.0,0.0,0.0,0.0
