date,41500,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45250,45500,46000,46500,47000,47500,48000,48500,49000,49500,50000,50500,51000,51500,52000,53000,55000
2023-12-06,0.0,0.0,46.21,50.68,47.53,47.16,44.84,44.45,43.78,43.49,44.62,45.09,46.03,45.94,58.33,49.53,52.88,55.5,61.58,63.23,68.84,72.43,75.12,84.28,82.13,86.46,88.11,0.0,91.1,96.19,104.95
2023-12-07,54.82,0.0,49.91,0.0,46.51,41.94,41.77,42.82,41.53,44.69,45.36,48.36,45.16,51.37,52.55,50.4,60.27,61.4,65.63,68.51,68.86,73.93,79.69,82.75,90.02,82.58,90.22,84.25,83.88,0.0,0.0
2023-12-08,0.0,50.05,47.2,52.53,48.47,57.18,0.0,31.86,25.02,31.97,31.27,32.67,42.61,43.18,47.85,45.42,55.3,67.61,70.72,76.78,83.0,88.46,96.72,91.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
