date,8750,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250,10375,10500,10750
2020-05-31,0.0,0.0,0.0,0.0,0.0,57.97,61.49,62.78,68.9,69.02,86.67,95.82,92.23,100.18,0.0
2020-06-01,0.0,320.25,308.77,85.75,55.38,183.01,248.7,176.46,131.07,153.01,105.97,86.3,118.29,115.3,115.6
