date,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000
2021-05-08,0.0,0.0,66.19,67.62,66.53,69.44,67.96,78.45,83.21,80.32
2021-05-09,76.43,84.07,71.37,76.64,74.18,86.08,107.03,131.87,79.87,0.0
