,34000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000
2022-02-13,0,0,0,0,0,0,56.34,58.93,61.58,63.5,61.87,58.17
2022-02-14,0,0,0,0,89.51,78.79,90.78,48.29,50.29,61.58,69.88,94.51
