date,54000,55000,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,67000,68000,69000,70000,71000
2024-08-11,0.0,0.0,0.0,58.35,59.88,58.99,57.33,56.69,56.23,57.42,57.56,57.88,55.56,57.74,56.73,58.23,58.55,55.92,63.01,61.56,68.91,75.59,67.72,65.48
2024-08-12,0.0,0.0,65.91,56.12,59.49,60.87,59.39,58.74,55.96,58.75,56.47,56.07,56.76,58.41,65.24,62.45,67.06,69.99,72.13,78.38,74.84,74.52,0.0,0.0
2024-08-13,87.03,0.0,64.06,67.3,0.0,55.9,47.1,44.58,41.69,48.92,49.15,60.28,64.22,59.51,79.31,76.23,69.67,71.74,76.95,0.0,0.0,0.0,0.0,0.0
