date,86000,86500,87000,87500,88000,88500,89000,89500,90000,90500,91000,91500,92000,93000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,106000,108000,110000,112000
2025-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3772.6967449999997,3708.20527,2839.70186,2117.74376,1344.0602000000001,861.5080799999998,525.93079,394.50187700000004,250.424252,124.378007,95.50388000000001,67.045874,38.430224,19.147620000000003,9.568061,0.0,0.0
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.4335000000001,737.0239200000001,330.390756,174.201975,92.04274000000001,83.162142,56.11938,27.60579,18.436116000000002,18.801094000000003,9.143259,9.215904,9.392438,9.422017,9.42147,9.420745,9.352385000000002
2025-02-25,2110.13016,821.820395,1953.9172399999998,1600.87086,1199.907,665.108475,622.63859,274.961661,159.625854,123.848368,62.053599999999996,80.018919,80.05481099999999,17.749276000000002,17.766802,8.866146,8.91835,8.927146,8.93102,8.865332,8.863586,8.597394000000001,8.827595,8.934915,8.927155,8.925866000000001,0.0,0.0,8.899056
