date,16000,16250,16500,16750,17000,17250,17500
2023-01-02,745.4702299999999,450.98909999999995,242.208145,75.120435,25.044780000000003,8.349235,0.0
2023-01-03,0.0,0.0,250.8918,16.65667,8.31443,8.332695,8.361735000000001
