,16000,17000,18000,18500,19000,19500,20000,20500,21000,21500,22000,23000,24000
2022-06-23,0,0,0,0,0,0,717.41425,671.12064,346.122315,200.318235,84.33448,10.582935,21.02711
2022-06-24,0,0,0,0,0,0,1004.05056,632.0556,427.7592,63.67083,10.68091,10.612545,10.488265
