date,104000,106000,109000,110000,111000,112000,113000,114000,115000,116000,117000,118000,119000,120000,121000,122000,124000
2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.26016,1090.86961,806.65683,437.96178000000003,299.615394,114.89953,103.637988,34.447115999999994,34.476243,0.0
2025-08-05,10338.577915,0.0,0.0,0.0,0.0,0.0,1597.17586,796.90478,422.481651,170.765385,56.944245,22.712218,33.902796,22.962374,11.40855,0.0,11.495285
2025-08-06,0.0,8222.62608,5073.06052,4046.3137849999994,2961.0854,2049.9723,2306.4092,1092.738735,299.05096,46.002716,23.009232,11.501338,11.527072,11.569043,11.517351,11.518455000000001,11.5173
