date,8625,8750,8875,9000,9125,9250,9375,9500,9625,9750,9875
2020-05-26,0.0,189.19699,118.43509499999999,88.3052,57.383105,39.732749999999996,30.860935,22.0881,17.540119999999998,13.225635,8.787180000000001
2020-05-27,529.93034,364.36480000000006,307.27674,173.91194,114.65225000000001,50.39661,27.55458,22.92785,4.54144,4.591495,4.573165
