date,39500,40000,40500,41000,41250,41500,41750,42000,42250,42500,42750,43000,43250,43500,43750,44000,44250,44500,44750,45000,45250,45500,45750,46000,46250,46500,46750,47000,47500,48000,48500,49000,49500,50000,50500,51000,51500,52000,53000,54000,55000
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.56773,834.93696,994.05034,776.42748,668.59033,920.0790900000001,948.1949349999999,0.0,773.3640250000001,0.0,529.4139600000001,0.0,350.58504,0.0,218.8339,0.0,197.19499499999998,0.0,154.576415,34.092552000000005,74.087479,25.61256,48.50392800000001,17.253944,26.268881999999998,0.0,12.932091,0.0,0.0,0.0,0.0,0.0
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112.509165,0.0,0.0,2627.624075,0.0,0.0,1961.06875,1056.031015,1222.73955,695.361465,583.57884,517.09704,519.72433,337.119825,338.109,316.93284,247.44059999999996,175.586931,157.512775,107.96306399999999,81.009468,58.499454,49.501133,54.33190799999999,40.530771,54.434999999999995,27.028835999999995,22.59562,17.998264000000002,8.998416,9.031938,4.524002
2024-01-03,1798.4278949999998,1963.0109300000001,1523.249755,1417.0875200000003,1205.8837350000001,1325.57116,1198.75308,833.4660749999999,466.03270999999995,405.77255,256.48217999999997,192.745305,98.55260799999999,76.943682,47.049321000000006,55.73241699999999,21.409779999999998,17.094524,72.975917,17.14628,12.795335999999999,4.295640000000001,4.2759730000000005,4.273049,4.274138,4.282830000000001,4.281494,8.56583,4.275422000000001,4.266713,4.254175,4.252118,4.45085,4.244784,4.517444,9.033660000000001,4.511477,4.519372000000001,4.533792,0.0,0.0
