date,60000,61000,64000,64500,65000,65500,66000,66500,67000,67500,68000,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,74500,75000,76000,77000,78000,79000,80000,81000,82000
2024-03-06,0.0,0.0,0.0,3538.28901,3072.8938399999997,0.0,2547.73888,2128.61536,1493.5221,1503.65565,924.75642,928.79626,658.5831,628.900475,461.32996,808.7108400000001,567.28507,605.38023,365.83338,333.10690000000005,402.68628,329.5226,331.82505,282.880187,145.943314,198.50196000000003,192.20643199999998,59.956802999999994,85.918716,53.45832800000001,47.12365,26.501188000000003
2024-03-07,0.0,0.0,2566.9679100000003,2758.5162050000004,3219.3367249999997,0.0,2286.64824,2106.6663799999997,1138.7410900000002,1042.1736549999998,771.4960149999999,843.5523750000001,503.06564999999995,571.47795,322.34428799999995,402.08430000000004,374.008525,209.083778,134.19542,107.478848,80.533224,53.55012800000001,80.86621199999999,74.497049,88.03966600000001,74.33236800000002,33.49146,26.865948,20.158568999999996,20.283293999999998,27.194276000000002,13.428998000000002
2024-03-08,9730.749000000002,6962.3442749999995,2826.1276,2709.881325,3420.9190000000003,2682.69069,2426.8321849999998,2195.06752,2143.76191,1434.77838,649.242065,279.665838,253.446337,88.788908,68.46299,95.86332,20.492991,20.521994999999997,34.27129,6.8361920000000005,13.67719,13.704632000000002,41.588448,13.709532000000001,6.838795,6.854226,6.6528789999999995,6.816462,6.740908,6.884403,6.962894,6.786874000000001
