,39000,40000,41000,42000,43000,44000,45000,46000,47000,50000
2022-03-24,0,0,0,1718.921105,1232.14392,593.3382300000001,219.82435,87.9008,44.00359,21.952215
2022-03-25,0,0,0,0,1466.4342,668.5128,66.493575,22.28197,22.14422,0
