,15000,17000,18000,19000,20000,21000,22000,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,33500,33750,34000,34250,34500,34750,35000,35250,35500,35750,36000,36250,36500,36750,37000,37250,37500,37750,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000
2023-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194.75006,1048.834435,803.6761600000001,616.5985,473.156145,371.60799,287.0175,229.48368,186.578015,0,123.24359,0,0,97.589112,0,0,0,71.7871,0,0,0,51.66315,0,0,0,46.240768,0,0,0,31.661806,0,0,0,0,8.604363,5.673674,2.867487,0,0,0,0,0,0,0,0,0,0
2023-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3779.26416,3069.855081,2031.8844,1816.30984,1306.2114,1386.97517,1029.8039500000002,952.37024,741.723,609.30223,489.137055,431.45040000000006,325.66314,297.0187,0,0,207.70295,0,0,0,163.269645,0,0,0,103.69968,0,0,0,79.819209,0,0,0,62.01085799999999,50.130331,38.526878,38.534366,29.63495,0,0,14.79542,5.938678,5.888772,0,0,0,0,0,0,0,0
2023-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992.665185,1586.04355,1367.92838,1205.8988000000002,994.48338,717.52944,630.30996,525.076125,419.03694,391.38164,0,0,239.37352,0,0,0,180.04596,0,0,0,150.0191,0,0,0,108.976032,0,0,0,59.71746,53.825598,42.160482,23.863504,23.915792000000003,0,0,0,2.949776,0,0,0,0,0,0,0,0,0
2023-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421.74435,1089.10087,973.0032,768.826068,644.3625249999999,555.140045,433.4338550000001,342.82558,0,0,300.2305,0,0,0,209.66106,0,0,0,143.36491199999998,0,0,0,0,0,0,0,71.60412,57.009253,0,38.822784,0,11.957996,0,14.90803,8.939924999999999,5.952008,5.976772,5.991680000000001,0,0,0,0,0,0
2023-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4047.745664000001,0,0,2426.7768,4633.015800000001,2961.10233,3715.8086250000006,3479.8722,3190.78656,2622.5301000000004,2153.29285,1895.6542500000005,1631.25963,1416.6909,0,1290.1792799999998,0,0,0,1002.193095,0,0,0,676.076265,0,0,0,534.9601319999999,0,0,0,496.9267499999999,396.70608,297.19323,230.11569,215.465575,378.04194999999993,309.30704999999995,95.43192399999998,21.637434,58.969278,0,39.569892,119.96327,0,0,0,0,0
2023-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6810.60185,5539.3088450000005,0,4624.28841,4336.15104,3775.75632,3382.084,3801.0082,2820.0412,2463.289,1921.21407,1834.7256,0,1529.25795,0,1376.10981,0,1214.0030849999998,0,877.4937600000001,0,870.03399,0,696.67487,0,631.1193599999999,0,528.21861,0,387.65718,287.972095,256.0305,155.487222,125.11661000000002,91.235835,77.753271,57.462516,58.206623,120.416205,99.663459,85.93,72.209949,44.725473,54.98704000000001,44.708885,37.839505,10.084773
2023-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824.71035,0,0,2527.91918,2504.1181,2304.492995,0,1879.983495,0,1697.5408100000002,0,1536.4165869999997,0,1391.3952,0,1199.33799,0,1021.907435,0,864.5955,0,799.3884599999999,0,675.9819299999999,484.0361400000001,344.8219,294.545655,224.66431,172.87,174.4841,107.346614,83.32454399999999,72.52954799999999,58.699963,55.41939200000001,20.415558,0,27.684584000000005,20.749944,0,13.80604
2023-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7359.657,0,0,5575.431875,5186.222475,4611.365597999999,3974.60487,3588.104541,0,0,0,2275.282205,1831.15734,0,1526.053977,0,1336.30809,0,1103.915485,0,988.18254,0,731.4089299999998,0,592.0169500000001,0,612.96876,0,407.35896,0,392.608965,272.8072,222.18534,142.955106,94.766784,98.706372,135.512481,44.14538699999999,0,83.234472,0,0,37.566309,0,0,6.829654,0,0
2023-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4342.90755,0,3367.66518,3058.1809900000003,2157.5987200000004,1854.4713,1479.6716,1390.91024,0,1015.071,0,882.1760999999999,0,695.50555,0,538.37984,0,474.79796,0,372.59013,0,287.683265,0,236.9752,0,203.0697,145.551216,91.536642,64.439716,60.92685,37.082474,33.84052,23.400489,23.88274,0,20.407056,10.201599,0,6.788272,0,6.823118,0,0
