date,44000,47000,48000,49000,50000,50500,51000,51500,52000,52500,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,76000,78000,80000,82000,84000,86000,88000,90000,92000,94000
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4672.05552,3443.39964,3030.3176000000003,2680.5693600000004,2397.214125,2080.48165,1824.67545,1570.134195,0.0,1151.68914,0.0,896.64666,638.7396,446.46119,350.955,254.62900000000002,190.97313,188.52554899999998,120.949649,95.48587500000001,76.39738799999999,0.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6580.31319,0.0,4350.894075,4955.322,4584.5256,4713.1945000000005,4018.3769999999995,3652.1965099999998,3363.6845000000003,2915.1477149999996,2618.19948,2424.2187599999997,0.0,1884.5078000000003,1268.89011,1107.12591,767.72597,600.81066,533.9151999999999,433.80609999999996,334.6125,272.858854,207.65049299999998,174.158478
2024-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5059.396185,4760.740854,4314.23232,3655.2779400000004,3272.1504700000005,2607.73656,2165.662525,2400.600204,0.0,1708.2697349999999,1340.1444000000001,1146.19202,735.46913,776.2380400000001,539.5184,367.58386499999995,335.65155,314.78287600000004,241.40699999999998,214.673376
2024-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6760.593180000001,6108.705255,5486.297985,4868.31917,4392.29391,3840.3230800000006,3542.7969200000002,3266.4182400000004,2822.61088,2479.630785,2211.127425,1843.95096,1395.818965,1083.98352,1090.24896,715.1677050000001,749.1425699999999,542.43232,374.767965,339.05190000000005,265.73703
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6217.06488,6151.30061,5324.44358,4779.235779999999,4802.917545,4225.099829999999,3839.8620400000004,3110.5177470000003,3168.94803,2719.554732,2519.3518299999996,1957.2613300000003,1770.4707799999999,1249.245245,981.5670600000001,882.30207,607.97151,473.35504999999995,407.42424,374.87834999999995,312.584674,195.871133
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14145.29501,0.0,0.0,0.0,12231.649125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6003.63491,0.0,5843.246639999999,5499.73875,4183.60225,3680.57816,3296.914,2901.59188,2573.9188799999997,2273.1084,2012.823405,1711.4627400000002,2006.5734,1318.2738000000002,1087.795995,754.93015,625.41958,428.87168999999994,328.26275000000004,264.06432,336.06775000000005,261.821313,144.09934,124.90259900000001
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14717.03268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5409.331125,0.0,5103.6044,4228.985715,3561.427305,3137.28384,2710.030095,2351.4534,2747.7211899999998,1867.88658,1537.821905,1304.8622,1248.1660499999998,1046.5132800000001,890.240895,692.2503000000002,458.91636,360.364675,322.26599300000004,290.974596,205.55706299999997,131.19416,151.46893799999998,118.47059999999999
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5992.37037,0.0,6532.37541,0.0,5430.84687,0.0,5179.34522,3820.3207999999995,4094.82968,3490.53548,2948.4688499999997,2698.3871200000003,1908.6986749999999,1971.819,1217.2680599999999,1439.5953,1315.9858,1083.5101200000001,745.7506199999999,654.3608,453.34212,426.75984,271.663098,220.18406799999997,187.25242,137.701326,95.24976,102.801872
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7324.768390000001,0.0,6642.0080100000005,0.0,6379.45476,5294.61148,4954.84361,4223.3575,4016.41497,3511.5738499999993,2846.70666,2581.06108,2164.74432,1868.05575,1629.708,1358.1386,1088.2611200000001,747.18127,578.2002600000001,407.51946000000004,369.32730999999995,296.846044,235.634595,181.921005,148.06627000000003,141.45959100000002
