date,96000,96500,97000,97500,98000,98500,99000,99500,100000,100500,101000,101500,102000,103000,104000,105000,106000,107000,108000,109000,110000,111000,112000,114000,116000,118000,122000
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.27792,0.0,1175.359685,713.96269,459.639315,255.000325,142.379902,102.01508,60.955026,40.840852000000005,30.657509999999995,30.578015999999998,10.154493,10.168286,10.199599000000001,10.438773,0.0
2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.681,0.0,805.2015200000001,0.0,392.395224,170.569619,110.34762200000002,60.335705999999995,30.115526999999997,20.06014,20.413356,10.071109,10.209124000000001,10.231778,20.472822,0.0,0.0,0.0,0.0
2025-02-02,1803.8412049999997,868.04874,1268.97992,1173.79548,634.58525,439.1270549999999,332.151066,224.70420399999998,136.673208,146.78727,77.748328,78.089656,58.51147199999999,19.479514,19.466350000000002,9.742318,19.8441,9.740569,10.122273,9.860985000000001,9.966991,0.0,0.0,0.0,0.0,0.0,9.925084
