date,9000,9125,9250,9375,9500,9625,9750,9875,10000,10125,10250
2020-02-04,196.75337999999996,142.16398500000003,68.70945,36.67228,22.918699999999998,13.707405000000001,13.796145000000001,9.101870000000002,4.5760000000000005,0.0,0.0
2020-02-05,740.565975,745.6210299999999,384.996,338.96940000000006,153.78096,86.72543999999999,24.031824999999998,14.400795,4.80448,4.820755,4.846850000000001
