date,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,64000,65000,66000,67000
2024-07-12,2266.22643,1648.63494,1037.58066,719.945375,460.82784000000004,317.96236999999996,137.28573599999999,104.13975599999999,51.983883,81.096246,87.76182,34.903451999999994,5.782218,0.0,5.783875,11.447452,5.718547,0.0,0.0
2024-07-13,0.0,2905.0022400000003,2063.48695,0.0,1878.9642900000001,1461.101845,888.3519,682.095475,444.663075,296.1039,219.14804,221.27520700000002,100.772311,0.0,47.47436,29.618775000000003,11.968678,0.0,5.920745
2024-07-14,0.0,0.0,3891.5180800000003,2578.1036999999997,2857.75839,1907.6395440000001,2049.1414,1523.286,1004.14215,763.35675,427.89943,121.8818,91.75863,36.590682,12.049054,18.349269,6.087848000000001,6.003016000000001,12.054764
