,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000
2021-12-24,0,0,0,0,0,1190.021435,737.4163500000001,355.64235,178.16267000000002,101.69856,77.009235,25.632665000000003,25.643785
2021-12-25,0,0,0,0,0,707.76958,202.38932,25.32237,25.328535,25.411935000000003,25.433365,0,0
