date,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000
2021-05-16,0.0,0.0,1933.8972399999998,2490.9682799999996,2004.8584499999997,1531.97385,974.83722,458.0704,364.99,185.7682,160.73932,68.13054,45.48713,45.29895,0.0,24.566405
2021-05-17,2039.7388799999999,1590.7750399999998,1092.20325,369.69024500000006,129.69375,65.792385,21.918,21.863380000000003,21.36156,44.80903,21.67229,22.405265,22.601715000000002,67.66947,44.891220000000004,44.92378
