date,31000,32000,33000,34000,35000,36000
2021-07-22,1724.7805899999998,660.40668,274.44783,179.03522999999998,16.11671,16.081955
2021-07-23,1459.6587,1021.3399499999999,671.6344,150.79814999999996,16.810985000000002,0.0
