,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,28500,29000,29500,30000,30500,31000,31500,32000,32500,33000,33500,34000,34500,34750,35000,35250,35500,35750,36000,36250,36500,36750,37000,37250,37500,37750,38000,38250,38500,38750,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000
2023-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3433.979475,3093.5434,2741.33251,0,2365.78506,1866.38088,1639.38864,0,1436.4609,0,1433.3298000000002,0,1041.539315,0,958.36272,0,836.4493550000001,0,734.8805349999999,0,632.367,0,0,0,543.13872,359.039625,289.85765000000004,219.99588,187.361625,163.17787199999998,0,111.965238,0,0,0,0,0,0,0,0,20.264472,0,0,13.605356
2023-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487.00999,1675.475,1476.42924,1320.19251,1099.1831499999998,0,930.02525,0,795.395335,0,693.58429,0,575.89336,0,491.94222500000006,0,439.06278,0,373.14629,0,0,0,287.07322,202.91292,169.2547,131.79324599999998,104.896529,77.284669,71.595069,58.212471,44.44039599999999,0,0,20.414976,17.075185,13.661852,6.798617999999999,10.245468,3.400411,6.830376,0,0
2023-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698.33231,2096.58789,1850.08806,1586.6855549999998,1364.766,0,1160.35302,0,937.9623,0,818.1516,0,0,0,544.82544,0,529.050495,0,409.55688,0,0,0,307.95228,256.055775,170.7384,126.000799,85.10715,75.06708,51.05499,51.081765,0,30.683376,0,0,10.238007,6.824986,0,0,0,0,0,0
2023-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2343.850425,2009.77656,1565.285995,0,1559.25675,0,1350.31299,0,1159.5706750000002,0,1058.981655,0,866.53925,0,798.49974,0,694.3475999999999,0,0,0,520.92405,399.223535,294.40311,190.33564,141.0154,145.836768,100.522903,76.189894,58.874009,0,0,0,0,0,0,0,0,0,0,3.443213
2023-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098.60557,1816.76352,1586.51838,0,1522.11928,0,1389.0988,0,1108.6672319999998,0,880.025145,0,757.8978,0,655.9048899999999,0,587.72468,0,0,0,430.6595,310.34142,294.58756000000005,189.55684,144.712344,110.266656,86.051125,0,0,0,0,20.657004,0,0,0,6.853618,3.450044000000001,0,0,0
2023-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1854.090115,1516.4283199999998,0,1330.34825,0,1215.3372000000002,0,1041.3987,0,848.4817950000001,0,763.3703,0,659.4449699999999,0,479.39752,0,0,0,344.7864,276.47232,207.4638,152.059776,105.987357,93.38112,0,51.91308,44.866016,0,17.13211,13.7016,17.306035,10.278315,10.349030999999998,6.922204,10.288571999999998,0,0,3.449425
2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120.85087,0,0,1978.81305,2425.503485,2178.85152,0,1760.3795,0,1666.8911899999998,0,1435.155975,0,1277.15544,0,1115.8440300000002,0,993.08888,0,831.7872,0,0,0,636.9247799999999,532.07625,390.14107,300.87968500000005,211.49106,157.48825499999998,89.885718,106.19283,69.39532000000001,37.989985,31.119381,42.327084,13.754836,0,0,0,0,0,0,3.4666160000000006
2023-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705.88306,0,1571.8185,0,1323.4374,0,1150.1684699999998,0,973.39452,0,909.76262,0,805.5145100000001,0,662.04721,0,555.69568,0,505.4965350000001,383.26607,277.85008000000005,226.212675,167.3292,142.869461,115.024602,83.044968,65.79985,67.011309,45.89663,24.410281,28.249176,17.651115,14.119576000000002,0,0,0,0,0
2023-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3926.87934,0,2847.367744,0,0,2134.242495,1644.662325,1402.60005,0,1264.264735,0,871.972755,0,848.44284,0,729.1578000000001,0,606.079775,0,519.2397000000001,0,413.1987600000001,0,381.09577,0,311.89419,243.12442,169.918476,137.458,96.26736,104.53497,73.176096,41.58378,27.525112,34.56081,0,17.288595,6.851882000000001,6.854262,6.918722000000001,0,10.348083,6.884762,6.850254,0
