date,37000,38000,39000,40000,41000,42000,43000,44000
2021-02-05,1160.75005,674.68824,497.04434,229.25424,151.48048,56.61204,57.204975000000005,38.10338
2021-02-06,3097.8354249999998,2638.4475,587.40945,235.99836,39.43082,19.711685000000003,19.73354,19.773105
