date,37750,38750,39000,39250,39500,39750,40000,40250,40500,40750,41000,41250,41500,41750,42000,42250,42500,43000,43500,44000,44500,45000,45500,46000,47000,48000
2023-12-02,1443.6948599999998,966.26089,827.5194900000001,873.20882,511.66556999999995,433.78467,335.303665,0.0,216.643845,0.0,145.957045,0.0,118.30098000000001,0.0,19.381075000000003,0.0,59.20701,19.71404,23.630142,35.511183,27.628755,19.735740000000003,0.0,0.0,0.0,0.0
2023-12-03,0.0,907.74261,710.0341199999999,552.2447000000001,800.7460000000001,538.2157050000001,499.78875,319.16040000000004,299.76705,0.0,220.68167,0.0,111.953912,0.0,71.958006,0.0,47.851176,43.638947,35.704944000000005,20.00648,20.059900000000003,7.907406,7.933382000000001,3.961529,0.0,0.0
2023-12-04,0.0,0.0,2362.6654479999997,0.0,2409.8750250000003,847.0728000000001,1663.5223999999998,2744.3399600000002,1079.5499,1129.90086,1288.96538,1099.7599599999999,889.2204300000001,377.71002,192.819856,338.84976,79.742088,33.532336,12.593570999999999,4.197471,12.591788999999999,4.1943,8.317136,8.387026,4.1539280000000005,4.147773000000001
