date,45000,47000,48000,49000,49500,50000,50500,51000,51500,52000,52500,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,65500,66000,67000,68000,69000,70000,71000,72000
2024-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.8148800000001,1059.4356500000001,691.1096349999999,605.7454,484.59056,333.082475,235.557231,169.627332,150.16727500000002,114.119396,78.845247,78.846976,48.615208,30.320975,36.301164,5.996865000000001,18.546734999999998,6.194152,0.0
2024-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2424.3833000000004,0.0,1468.8825000000002,876.00225,732.7,586.9373,411.51096,293.1264,210.761604,140.34703199999998,159.284961,82.160708,95.102096,71.292864,53.414792999999996,41.100311000000005,41.01881,23.753224,11.708486,11.80147,18.238632,12.143578,11.86024,11.84373,5.921865
2024-08-05,8925.870125000001,3697.378545,3640.1586399999997,4818.2517,4637.69276,4288.394920000001,4319.26733,3572.834395,3872.4231000000004,2844.7296799999995,2408.99032,768.7140200000001,1225.8171,1179.2915549999998,628.4176150000001,216.0136,212.530929,70.37128799999999,115.030146,71.40173300000001,37.848642999999996,10.939388000000001,5.443283,5.4375,16.363809,5.485564,5.484959,5.301781,5.4566,16.591953,10.725104,5.436234,5.281918,15.918758999999998,10.615104,10.686438,10.712504,5.0751800000000005,5.068642,5.430334,15.268548,15.266687999999998,5.431425,0.0
