,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000
2022-03-27,0,0,0,0,1418.8897800000002,1939.53321,1263.64617,702.65625,350.798325,116.50775,46.762980000000006,23.414355
2022-03-28,0,0,0,0,0,2069.705,1421.2593,376.08344,70.433625,23.666015,23.812155,24.04139
