date,8625,8875,9000,9125,9250,9375,9500,9625,9750,9875,10000
2020-07-10,550.4124,340.20464,239.50263999999999,128.85558,83.36169,37.135760000000005,18.50244,13.848510000000001,4.59184,4.58697,4.622965000000001
2020-07-11,0.0,0.0,198.14959,110.67348000000001,27.652860000000004,9.22231,4.608425,0.0,4.636025,0.0,0.0
