date,45000,47000,48000,48500,49000,49500,50000,50500,51000,51500,52000,52500,53000,53500,54000,54500,55000,55500,56000,56500,57000,57500,58000,58500,59000,59500,60000,60500,61000,61500,62000,62500,63000,63500,64000,64500,65000,66000,67000,68000,69000,70000,71000
2024-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.31952,1290.97804,1180.0474000000002,610.080975,585.72,348.33738000000005,351.34752,386.09369499999997,228.494097,248.659698,135.639119,104.25468599999999,100.55710799999999,100.40523,83.780396,34.69374,47.080864000000005,18.027521999999998,23.758388,5.934681,5.92852
2024-08-05,0.0,0.0,2855.1049199999998,2558.5741199999998,3617.86142,3142.78624,2835.27639,4487.08428,2320.58904,1949.93293,2169.556245,1962.71596,2071.0539599999997,1259.6705,1448.053015,1174.8354649999999,1096.8272,738.198495,685.92575,631.80517,382.55672,172.9872,189.00433999999998,148.245282,97.965144,194.849141,76.969732,54.04739,59.026385000000005,27.027224999999998,43.717896,32.020176,16.402923,25.692675,21.529736,21.756572000000002,27.721925,10.888764,5.461693,5.4337480000000005,0.0,0.0,0.0
2024-08-06,10317.47467,9227.01064,0.0,0.0,0.0,0.0,5731.685289999999,4861.280159999999,5444.60527,4562.512625,4301.485605,4162.92387,2925.031725,2893.623805,2718.62064,2119.4111249999996,1669.71652,756.326025,504.84384,251.91530999999998,455.40608000000003,101.22753599999999,27.993724999999998,28.119410000000002,33.679002,11.318948,5.682232,11.310202,5.664130000000001,5.591087000000001,11.38873,5.598344000000001,5.6938390000000005,5.564319,5.647371000000001,5.54246,5.5053730000000005,5.595382,0.0,0.0,0.0,0.0,0.0
