date,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000
2021-01-30,2204.62161,1384.09803,1302.222375,637.8555799999999,433.640625,224.1317,101.92215000000002,51.592169999999996,34.700010000000006,16.989715
2021-01-31,1288.47771,359.67150999999996,165.22895,48.980565,49.56015,32.922000000000004,16.44511,16.462495,16.87342,0.0
