date,27500,27750,28000,28250,28500,29000,29500,30000,30500
2023-04-06,540.82782,476.50082000000003,336.63756,224.2348,154.24684,56.09194,41.904435,13.976575,14.011235000000001
2023-04-07,0.0,251.49374999999998,41.87346,13.971585,13.954065,13.962795,13.960115,13.90659,13.93332
