date,18000,19000,20000,21000,22000,23000,24000,25000,25500,26000,26500,27000,27500,28000,28500,28750,29000,29250,29500,29750,30000,30250,30500,31000,31500,32000,32500,33000,33500,34000,34500,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.42162,0.0,1609.5497249999999,0.0,1783.4775600000003,1202.03577,1168.136625,1067.41912,894.32316,737.757355,612.3039,535.16714,456.52177,377.63004,316.195,253.87296,206.28906999999998,100.23606400000001,88.100908,62.56742,56.879838,50.606320000000004,0.0,18.634254,21.985964,0.0,0.0,0.0,9.314810999999999,9.141243,0.0,0.0
2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4035.4353840000003,0.0,0.0,0.0,0.0,0.0,1519.5010650000002,0.0,1248.34075,0.0,1044.07419,848.1012400000001,725.34408,545.39946,451.20644999999996,363.0204,331.89408999999995,225.132525,195.08397999999997,165.630465,123.91438200000002,72.71935199999999,51.520897,45.39549,68.689368,46.790715000000006,21.170079,0.0,31.414939999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.463415999999999
2023-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.4824,0.0,1045.81023,833.4249,667.4063,515.01347,409.21227,333.72526,242.34768,212.51405000000003,166.76869,130.270306,87.851034,66.717112,45.52221,45.449310000000004,36.368219999999994,0.0,0.0,12.11914,0.0,9.089772,0.0,0.0,6.058562,0.0,0.0,3.036537,0.0,0.0
2023-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.2728350000002,0.0,1192.860105,0.0,952.7578199999999,785.8744399999999,605.5844000000001,484.95632,347.78679500000004,303.6743,212.06514,181.67088,133.336632,99.964392,72.95119199999999,54.480582,39.515671,30.307240000000004,27.294227999999997,0.0,0.0,0.0,0.0,9.084261,0.0,6.070914,0.0,0.0,3.028253,0.0,0.0,0.0
2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.6282800000001,0.0,1272.242175,0.0,1180.46292,0.0,778.04974,613.8230950000001,478.87088,374.15087500000004,316.86396,239.48088,195.84383,146.263873,122.86921000000001,89.79216000000001,75.11872500000001,44.7516,33.15188800000001,0.0,0.0,0.0,0.0,8.935509,5.98451,0.0,5.98643,0.0,0.0,3.020978,0.0,0.0,0.0,0.0
2023-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.47654,0.0,1117.2378749999998,0.0,865.0888500000001,0.0,685.30225,520.597875,401.69709,282.852525,223.42747500000002,163.17444,149.9955,113.24098799999999,104.97171999999999,70.95876,44.55483,42.272216,27.174995999999997,0.0,11.946068,0.0,0.0,5.9932680000000005,0.0,2.986085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.7748800000002,0.0,853.319925,0.0,628.43214,463.90306499999997,405.766665,268.91361,224.600925,180.45744000000002,137.91600400000002,92.715234,89.99367,66.06349200000001,0.0,27.020871,0.0,11.998508000000001,0.0,0.0,8.997444,8.976747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.219915,0.0,0.0,0.0,789.839655,0.0,549.964485,462.516125,311.91562500000003,268.22429999999997,208.96372,149.1821,128.425993,83.53637599999999,112.41969,65.658494,41.563046,30.16069,24.306168,0.0,15.061255,0.0,0.0,6.028086,0.0,3.013653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.8104,0.0,1000.8473400000001,0.0,748.40075,0.0,631.0987200000001,418.75218,329.81773,224.23027499999998,149.4486,128.230687,104.3875,74.499675,56.546964,41.749862,29.7912,23.856336,0.0,0.0,0.0,0.0,2.978247,0.0,2.9780480000000003,2.9784960000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.47844,0.0,430.84314,297.0342,207.6774,164.12858,116.268633,98.794311,77.72944399999999,59.91384,44.78526,32.890605,26.867160000000002,20.968241,11.951596,11.955872000000001,8.964255,0.0,2.990244,2.994028,2.98807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.8186599999999,0.0,572.53004,391.26542,270.92564999999996,195.59033,123.50216800000001,99.784905,0.0,0.0,47.861344,42.123256,21.083552,17.920163999999996,0.0,14.952,11.961696000000002,5.97923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
