date,59500,60000,60500,61000,61500,62000,62500,63000,63250,63500,63750,64000,64500,65000,65500,65750,66000,66250,66500,66750,67000,67250,67500,67750,68000,68250,68500,69000,69500,70000,70500,71000,71500,72000,72500,73000,73500,74000,75000,76000,77000,78000
2024-03-03,0.0,0.0,0.0,0.0,1573.6493699999999,1681.6842,1723.551225,1700.30448,0.0,1383.492,0.0,1163.25225,1101.5886,912.6572600000001,853.708545,0.0,694.13069,0.0,246.73316,0.0,535.3740300000001,0.0,407.788485,0.0,313.65695,0.0,135.776278,244.29670199999998,0.0,194.876106,0.0,74.504364,0.0,113.090058,0.0,62.68953,0.0,87.791102,69.242789,44.065609,0.0,0.0
2024-03-04,0.0,5434.351175000001,0.0,4259.705489999999,5954.195925,3468.1310799999997,3180.7247500000003,4618.638530000001,0.0,3246.1230900000005,0.0,3670.331385,2012.77482,1667.653845,2063.09402,0.0,1658.94225,0.0,2600.91532,0.0,2114.32276,0.0,1809.34474,0.0,1641.63528,0.0,1081.856,1230.77178,572.9164049999999,785.780165,612.6428699999999,614.4765299999999,373.73902499999997,444.0564049999999,223.951266,342.5643,0.0,205.03857000000002,108.507776,150.45076200000003,123.078438,33.937870000000004
2024-03-05,2696.5410749999996,2555.28523,2516.0388000000003,2339.26395,2490.21435,2312.5586399999997,1403.76984,1479.31883,600.06522,1159.2702,736.8951599999999,414.53386,482.804625,224.079765,218.916922,107.49474,44.108672999999996,49.57518400000001,57.425642999999994,70.61411500000001,101.975536,44.623887,25.283216000000003,31.878405,31.89644,25.549784000000002,25.677860000000003,32.211545,12.803812,12.763746000000001,6.3787970000000005,18.729051,6.322141,6.173547,6.24532,31.480765,19.482584999999997,26.214496000000004,6.346463,6.406758000000001,27.226215999999997,6.536679
