date,32000,33000,34000,35000,36000,38000
2021-07-08,1010.29186,491.025,146.475855,82.010175,32.925230000000006,16.36982
2021-07-09,1502.6440499999999,1000.50725,322.74787,33.95508,33.08198,0.0
