date,32000,33000,34000,35000,36000,37000,38000
2021-07-06,1959.77592,1429.1251800000002,680.7398,342.8336,101.84163,51.155100000000004,16.994654999999998
2021-07-07,0.0,1970.1640400000003,288.26866,16.945175,17.072560000000003,17.280735,17.312625
