date,78500,79000,79500,80000,80500,81000,81500,82000,82500,83000,83500,84000,84500,85000,85500,86000,86500,87000,87500,88000,88500,89000,89500,90000,90500,91000,91500,92000,92500,93000,94000,95000,96000,97000,98000,99000,100000
2024-11-10,0.0,1414.67652,1671.7283100000002,1889.0221199999999,1647.8703600000001,1445.19228,1454.66334,717.4324799999999,967.0275600000001,887.2026899999998,766.32244,728.7088499999999,286.262856,527.54468,0.0,281.56821,0.0,225.503124,0.0,87.33412600000001,0.0,55.657777,0.0,47.67307199999999,0.0,32.158736,0.0,40.21457,0.0,48.148205999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11,0.0,9675.7266,7601.509125,3623.0606249999996,1820.9920499999998,2963.7757199999996,7843.609839999999,7120.3448,1448.4057,2497.548175,2123.465,3710.097,4896.4586,4825.524780000001,4464.3675,1728.0973999999999,3387.19726,2620.3664099999996,1171.991565,2178.680385,2232.18375,1463.8220850000002,1470.4519500000001,1155.8039999999999,0.0,1069.92948,709.97896,711.9404000000001,0.0,408.06935799999997,420.48676900000004,221.7741,250.578832,106.48663199999999,98.145795,71.36636800000001,35.497724
2024-11-12,11409.631739999999,8573.15956,0.0,8188.76904,0.0,8605.29312,4996.36998,8181.08655,4454.802014999999,6481.204199999999,4018.5420599999998,5360.8446,5006.17152,3719.1172200000005,3980.37904,3299.98042,3271.5022999999997,1322.28135,657.137925,1019.3805849999999,351.59616,246.10824,319.05100799999997,87.95548,52.834793999999995,141.678096,26.440277999999996,17.582144,152.713261,17.623638,8.802468,26.930840999999997,8.828952000000001,8.866611,8.691884,17.336596,8.705179
