date,18000,18500,18750,19000,19250,19500,19750,20000,21000
2022-10-01,1305.587025,841.2547649999999,0.0,365.10609,0.0,135.23454,0.0,38.67802,9.67268
2022-10-02,0.0,542.38635,284.93745,142.881675,57.249660000000006,19.015610000000002,9.52141,9.481855,9.639905
