date,25500,25750,26000,26250,26500,26750,27000,27500,28000
2023-09-03,0.0,481.60273,259.706,142.85073,75.28806,46.668798,23.339871,7.788816,2.5947220000000004
2023-09-04,0.0,232.42643999999999,100.728537,38.707350000000005,12.884475,15.551771999999998,7.719800999999999,2.5634520000000003,0.0
2023-09-05,295.291135,92.800296,15.468029999999999,5.15276,5.15727,2.574116,2.5670650000000004,2.570218,0.0
