date,20000,30000,40000,45000,50000,55000,60000,65000,70000,75000,78000,80000,82000,84000,85000,88000,90000,92000,95000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,107000,108000,109000,110000,111000,112000,113000,115000,120000,125000,130000,135000,140000,150000,160000,170000,180000,190000,200000,220000,240000,250000,260000,280000,300000,400000
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14978.899759999998,0.0,0.0,12166.407000000001,0.0,0.0,0.0,0.0,9974.82575,0.0,0.0,0.0,0.0,0.0,8232.21228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6983.83392,0.0,0.0,0.0,0.0,6310.67285,0.0,5320.333009999999,0.0,0.0,0.0,3601.548405,0.0,2738.749385,0.0,2339.50382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-28,0.0,0.0,0.0,0.0,22080.404015,0.0,0.0,15864.963464999999,14585.73004,0.0,0.0,11830.6812,0.0,0.0,0.0,0.0,9824.49972,0.0,0.0,0.0,0.0,0.0,8173.867920000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6915.5733,0.0,0.0,0.0,0.0,5918.2695,0.0,5283.196719999999,0.0,4378.975079999999,0.0,3622.21296,0.0,2905.68476,0.0,2048.18312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16014.243580000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10005.5637,0.0,0.0,0.0,0.0,0.0,8428.21357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7124.357524999999,0.0,0.0,0.0,0.0,0.0,0.0,5237.2305799999995,0.0,4262.3868,0.0,0.0,0.0,0.0,0.0,2256.1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-30,0.0,0.0,0.0,0.0,0.0,0.0,18732.12054,0.0,0.0,0.0,0.0,12028.518725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.786240000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7042.2778450000005,0.0,0.0,0.0,0.0,6563.890574999999,0.0,0.0,0.0,0.0,0.0,3512.4723200000003,0.0,2761.83952,0.0,2164.99644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,19356.380699999998,17642.5178,0.0,14259.79467,0.0,13003.588699999998,0.0,0.0,0.0,0.0,10430.583900000001,0.0,0.0,0.0,0.0,0.0,9011.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7580.331929999999,0.0,0.0,0.0,0.0,6441.980685,0.0,5587.457919999999,0.0,0.0,0.0,3577.21569,0.0,2751.512025,0.0,2188.2894600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,0.0,0.0,0.0,0.0,0.0,20213.98242,0.0,16384.050460000002,0.0,13647.46272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5768.04082,0.0,0.0,0.0,4578.941954999999,0.0,3310.39275,0.0,2530.3160700000003,0.0,1912.596597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,16330.12938,0.0,12996.064349999999,11725.644505,0.0,10385.916224999999,0.0,0.0,0.0,0.0,8769.821419999998,0.0,0.0,0.0,0.0,0.0,7138.39707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5673.9253499999995,0.0,0.0,0.0,0.0,4891.83218,0.0,4096.89188,0.0,3955.9910000000004,0.0,2705.2074,0.0,1979.41986,0.0,1596.3464849999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,15260.00175,13607.085960000002,11909.72637,10999.616250000001,0.0,9882.45086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6189.7284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5220.78102,0.0,0.0,0.0,0.0,4501.00189,0.0,3762.083,0.0,3275.97144,0.0,2360.5237500000003,0.0,1871.066925,0.0,1492.83836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05,0.0,0.0,22546.78992,0.0,17999.5075,15537.527600000001,14602.461925,12957.276240000001,11024.343350000001,10201.3632,0.0,8281.251725,0.0,0.0,0.0,0.0,6678.64539,0.0,0.0,0.0,0.0,0.0,6084.114075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4550.400960000001,0.0,0.0,0.0,0.0,4237.599,0.0,3423.61275,0.0,3094.6828,0.0,2457.7125899999996,0.0,1812.37888,0.0,1470.12008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
