,37000,38000,39000,40000,41000,42000,43000,44000,45000
2022-04-19,0,0,0,1726.7149849999998,914.86868,269.618375,41.44174,20.77359,20.745795
2022-04-20,0,0,0,983.82792,601.556135,41.42167,20.50596,21.08808,0
